id,price,levy,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo
45642784,706,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,210758,4,automatic,front,04-may,left wheel,silver,0,False
45812275,9408,0.0,honda,accord,2008,sedan,yes,lpg,2.4,130000,4,tiptronic,rear,04-may,left wheel,black,10,False
45797697,15053,1347.0,hyundai,h1,2008,minivan,yes,diesel,2.5,63984,4,automatic,front,04-may,left wheel,silver,4,False
45794101,18817,0.0,bmw,550,2006,sedan,yes,petrol,4.8,111111,8,tiptronic,rear,>5,left wheel,white,5,False
45596854,14740,0.0,honda,civic,2008,sedan,no,petrol,2.0,154000,4,manual,front,04-may,left wheel,black,6,False
45808569,1019,975.0,audi,q5,2012,jeep,yes,petrol,3.2,198744,6,automatic,4x4,04-may,left wheel,white,12,False
45798401,13172,0.0,nissan,pathfinder,1999,jeep,yes,lpg,3.3,106000,6,automatic,4x4,04-may,left wheel,golden,2,False
42894391,31361,0.0,mercedes-benz,sprinter 315cdi-xl,2009,microbus,yes,diesel,2.2,180000,4,manual,rear,04-may,left wheel,black,2,True
45778727,43905,0.0,bmw,x5,2011,jeep,yes,diesel,3.0,263000,6,tiptronic,4x4,04-may,left wheel,black,12,False
45754642,18189,645.0,lexus,ct 200h,2011,hatchback,yes,hybrid,1.8,200000,4,variator,front,04-may,left wheel,brown,12,False
45802094,20237,862.0,hyundai,h1,2011,universal,yes,diesel,2.5,247791,4,automatic,front,04-may,left wheel,grey,4,False
37596022,23521,0.0,fiat,500 abarth,2018,hatchback,yes,petrol,1.4,0,4,variator,front,02-mar,left wheel,black,12,True
45782190,12858,586.0,toyota,prius,2012,hatchback,no,hybrid,1.8,160913,4,tiptronic,front,04-may,left wheel,silver,12,False
45524376,40769,1058.0,lexus,rx 350,2012,jeep,yes,petrol,3.5,140000,6,tiptronic,4x4,04-may,left wheel,silver,0,False
45019779,17249,1024.0,ford,escape,2010,jeep,no,hybrid,2.5,140000,4,automatic,4x4,04-may,left wheel,white,0,False
45802716,16308,0.0,volkswagen,jetta,2014,sedan,no,petrol,2.0,129600,4,manual,front,04-may,left wheel,white,0,False
45804160,27065,707.0,hyundai,tucson,2011,jeep,yes,diesel,2.0,137000,4,automatic,front,04-may,left wheel,grey,4,False
45781972,63,0.0,honda,fit,2003,hatchback,no,lpg,1.5,220000,4,variator,front,04-may,right-hand drive,black,4,False
45797799,12544,1347.0,hyundai,h1,2008,minivan,yes,diesel,2.5,150891,4,automatic,front,04-may,left wheel,silver,4,False
45813318,2274,645.0,lexus,ct 200h,2011,hatchback,yes,hybrid,1.8,32974,4,automatic,front,04-may,left wheel,silver,12,False
45804988,19613,707.0,hyundai,tucson,2011,jeep,yes,diesel,2.0,119194,4,automatic,front,04-may,left wheel,grey,4,False
45801434,21103,650.0,hyundai,accent,2016,sedan,yes,petrol,1.4,92000,4,automatic,front,04-may,left wheel,white,4,False
45780625,103491,0.0,toyota,land cruiser 200,2012,jeep,yes,diesel,4.5,80000,8,tiptronic,4x4,04-may,left wheel,grey,12,True
45793447,4077,1282.0,chevrolet,captiva,2007,jeep,yes,diesel,2.0,59136,4,automatic,front,04-may,left wheel,silver,4,False
45788464,9722,0.0,bmw,325,2003,sedan,no,petrol,2.5,218000,6,manual,rear,04-may,left wheel,black,6,False
44413913,18503,503.0,toyota,prius c ჰიბრიდი,2012,hatchback,no,hybrid,1.5,110000,4,automatic,front,04-may,left wheel,sky blue,12,False
45795553,9722,0.0,peugeot,307,2007,hatchback,no,petrol,1.6,93000,4,tiptronic,front,04-may,left wheel,blue,4,False
45815285,862,1399.0,toyota,highlander,2010,jeep,yes,petrol,3.5,156645,6,automatic,front,04-may,left wheel,grey,12,False
45794491,18817,779.0,toyota,camry,2013,sedan,yes,lpg,2.5,200000,4,tiptronic,front,04-may,left wheel,white,6,False
45792685,19444,585.0,toyota,prius,2013,hatchback,no,hybrid,1.8,137265,4,automatic,front,04-may,left wheel,blue,0,False
45810246,26296,640.0,chevrolet,malibu,2013,sedan,yes,petrol,2.0,76631,4,automatic,front,04-may,left wheel,black,4,False
45776693,39201,0.0,mercedes-benz,e 350,2012,sedan,yes,diesel,3.0,222222,6,tiptronic,rear,04-may,left wheel,grey,16,True
45739182,7527,574.0,honda,insight,2010,sedan,no,hybrid,1.3,140000,4,variator,front,04-may,left wheel,grey,8,False
41477733,25,0.0,honda,fit,2006,hatchback,no,petrol,1.3,168000,4,automatic,front,04-may,right-hand drive,white,4,False
45688762,21012,0.0,toyota,camry,2011,sedan,no,petrol,2.5,154000,4,tiptronic,front,04-may,left wheel,red,8,False
45815748,78403,0.0,mercedes-benz,glc 300,2018,sedan,yes,petrol,2.0,25000,6,tiptronic,rear,04-may,left wheel,black,12,True
45803170,10349,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,384607,4,automatic,front,04-may,left wheel,orange,4,False
45525725,19757,0.0,kia,optima,2014,sedan,no,hybrid,2.4,0,4,tiptronic,front,04-may,left wheel,blue,12,False
45782526,12544,0.0,opel,astra,2008,hatchback,no,diesel,1.7,200000,4,manual,front,04-may,left wheel,black,8,True
45153935,8000,1111.0,toyota,vitz,2012,hatchback,no,petrol,1.3,105000,3,variator,4x4,04-may,right-hand drive,white,2,False
45789132,9408,1515.0,mercedes-benz,c 230,2005,sedan,yes,petrol,1.8,195200,4,automatic,rear,04-may,left wheel,blue,8,False
45798365,7213,0.0,honda,fit,2006,sedan,no,petrol,1.3,280900,4,tiptronic,front,04-may,right-hand drive,black,2,False
45789700,17249,0.0,mercedes-benz,ml 55 amg,2002,jeep,yes,petrol,5.5,24968,8,tiptronic,4x4,04-may,left wheel,silver,12,False
45387881,28225,0.0,toyota,highlander limited,2010,jeep,yes,hybrid,3.3,317096,6,automatic,4x4,04-may,left wheel,black,0,False
45816392,706,751.0,hyundai,sonata,2013,sedan,yes,petrol,2.4,48226,4,automatic,front,04-may,left wheel,red,12,False
45814293,10192,0.0,bmw,325,2004,coupe,yes,petrol,2.5,142000,6,manual,rear,02-mar,left wheel,black,6,False
45790966,26657,765.0,bmw,528,2015,sedan,yes,petrol,2.0,116691,4,automatic,4x4,04-may,left wheel,black,0,False
45813738,12701,917.0,bmw,535,2013,sedan,yes,hybrid,3.0,195941,6,automatic,rear,04-may,left wheel,black,12,False
45780338,17562,0.0,ford,escape,2007,jeep,no,hybrid,2.3,170000,4,automatic,4x4,04-may,left wheel,sky blue,12,False
45792206,14737,640.0,kia,optima,2013,sedan,yes,petrol,2.0,42563,4,automatic,front,04-may,left wheel,black,4,False
45261516,15053,891.0,mazda,mazda 3,2016,sedan,no,petrol,2.0,70194,4,automatic,front,04-may,left wheel,black,8,False
45491634,67690,1053.0,toyota,highlander,2014,jeep,yes,petrol,3.5,115000,6,tiptronic,4x4,04-may,left wheel,white,12,False
45803259,10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,735970,4,automatic,front,04-may,left wheel,silver,4,False
45813015,6272,0.0,honda,civic,2003,sedan,no,petrol,1.5,2400,6,automatic,front,04-may,right-hand drive,grey,4,False
45807361,42965,1356.0,mercedes-benz,gl 450,2014,jeep,yes,petrol,4.6,201634,8,automatic,4x4,04-may,left wheel,silver,12,False
45787239,11604,0.0,mercedes-benz,gl 500,2005,sedan,yes,petrol,5.0,0,8,tiptronic,rear,04-may,left wheel,black,8,False
45776994,17249,584.0,hyundai,elantra,2014,sedan,no,petrol,1.8,133502,4,automatic,front,04-may,left wheel,blue,0,False
45768696,9408,1325.0,mazda,1000,2019,sedan,yes,petrol,2.5,498,4,automatic,front,04-may,left wheel,white,12,False
43590808,10976,1266.0,honda,fit gp-6,2014,hatchback,no,hybrid,1.5,128000,4,automatic,4x4,04-may,right-hand drive,silver,4,False
45811804,11917,0.0,skoda,octavia,2009,hatchback,no,petrol,1.6,21900,6,manual,front,04-may,left wheel,silver,4,False
45453144,19757,0.0,skoda,octavia scout,2011,universal,no,petrol,1.8,200000,4,manual,4x4,04-may,left wheel,silver,12,True
45795977,23521,0.0,jeep,compass,2011,jeep,no,lpg,2.4,104000,4,automatic,4x4,04-may,left wheel,grey,10,False
45787841,18817,0.0,bmw,530 525i,2006,sedan,yes,petrol,3.0,190000,6,automatic,rear,04-may,left wheel,black,12,False
45804765,10036,0.0,bmw,320,2000,sedan,no,petrol,2.2,200000,6,tiptronic,rear,04-may,left wheel,silver,6,False
44501306,12544,586.0,chevrolet,sonic,2012,hatchback,no,petrol,1.8,130000,4,manual,front,04-may,left wheel,orange,10,False
43662303,16900,1141.0,honda,element,2009,universal,no,petrol,2.4,150000,4,automatic,4x4,04-may,left wheel,silver,8,False
45804445,3763,0.0,mercedes-benz,200,1998,universal,no,petrol,2.0,200000,4,manual,rear,04-may,left wheel,black,2,False
45769928,42337,1079.0,toyota,chr,2018,jeep,no,petrol,2.0,9280,4,automatic,front,04-may,left wheel,black,8,False
44901268,12544,779.0,volkswagen,jetta sport,2013,sedan,yes,petrol,2.5,178000,4,tiptronic,front,04-may,left wheel,silver,10,False
45157592,70562,0.0,porsche,911,2002,coupe,yes,petrol,3.6,74000,6,manual,rear,02-mar,left wheel,white,4,False
45797226,36899,1091.0,hyundai,h1,2016,minivan,yes,diesel,2.5,90132,4,automatic,front,04-may,left wheel,silver,4,False
45802872,47217,765.0,hyundai,santa fe,2015,jeep,yes,diesel,2.0,110000,4,automatic,front,04-may,left wheel,grey,4,False
45815485,3293,891.0,lexus,rc f,2016,coupe,yes,petrol,2.0,66776,4,automatic,rear,02-mar,left wheel,white,12,False
45808999,14831,382.0,toyota,aqua,2017,hatchback,yes,hybrid,1.5,154629,4,automatic,front,04-may,left wheel,white,4,False
45510462,15053,779.0,volkswagen,passat,2013,sedan,yes,petrol,2.5,80000,4,tiptronic,front,04-may,left wheel,blue,8,False
45809473,15988,447.0,honda,fit,2013,hatchback,yes,petrol,1.3,88830,4,automatic,front,04-may,left wheel,black,4,False
45805259,12544,0.0,bmw,320,2003,sedan,no,petrol,2.0,134000,4,tiptronic,rear,04-may,left wheel,red,6,False
45801374,17562,779.0,volkswagen,jetta,2013,sedan,yes,petrol,2.5,105800,5,tiptronic,front,04-may,left wheel,white,8,False
45809052,119009,1342.0,ford,f150,2017,sedan,yes,petrol,2.7,22519,4,automatic,front,04-may,left wheel,white,4,False
45806364,5959,0.0,opel,astra,2000,coupe,yes,petrol,2.0,1600,4,manual,front,02-mar,left wheel,grey,4,False
45676998,21012,0.0,toyota,camry sport,2012,sedan,no,petrol,2.5,12000,4,tiptronic,front,04-may,left wheel,black,8,False
43123893,26030,0.0,chevrolet,volt,2014,sedan,yes,plug-in hybrid,1.4,93000,4,automatic,front,04-may,left wheel,white,10,False
45647942,11760,915.0,audi,q5,2014,sedan,yes,diesel,3.0,66661,6,automatic,4x4,04-may,left wheel,grey,0,False
44132007,45,0.0,toyota,prius,2012,hatchback,no,hybrid,1.8,100000,4,automatic,front,04-may,left wheel,white,12,False
45804643,28225,934.0,toyota,rav 4,2015,jeep,yes,petrol,2.5,89786,4,automatic,4x4,04-may,left wheel,silver,0,False
45796833,7527,0.0,mercedes-benz,c 200,1996,sedan,no,petrol,2.0,150000,4,manual,rear,04-may,left wheel,blue,2,False
45801345,9408,0.0,nissan,x-terra,2000,jeep,no,cng,3.3,150000,6,automatic,4x4,04-may,left wheel,silver,4,False
45813058,941,642.0,volkswagen,jetta,2012,sedan,yes,diesel,2.0,141438,4,automatic,front,04-may,left wheel,black,12,False
45792289,7997,0.0,nissan,note,2007,hatchback,no,petrol,1.5,142000,4,automatic,rear,04-may,right-hand drive,black,4,False
45729757,27654,528.0,hyundai,elantra,2014,sedan,yes,petrol,1.6,86000,4,automatic,front,04-may,left wheel,white,4,False
45812698,1568,781.0,chevrolet,cruze,2018,sedan,yes,petrol,1.4,95219,4,automatic,front,04-may,left wheel,black,12,False
45337661,77148,0.0,mercedes-benz,gla 200,2017,jeep,no,petrol,2.0,9000,4,automatic,4x4,04-may,left wheel,white,6,False
45792184,4861,891.0,mazda,1300,2016,sedan,yes,petrol,2.0,125165,4,automatic,front,04-may,left wheel,red,12,False
45787150,9095,1529.0,bmw,318,1995,coupe,yes,petrol,1.8,61000,4,manual,rear,02-mar,left wheel,black,2,False
45770279,11604,521.0,fiat,500,2011,coupe,yes,petrol,1.4,152848,4,manual,front,02-mar,left wheel,blue,6,False
45809136,30906,503.0,toyota,aqua,2012,hatchback,yes,petrol,1.5,41620,4,automatic,front,04-may,left wheel,yellow,4,False
45452876,21012,0.0,toyota,rav 4,2012,jeep,no,diesel,2.2,285000,4,manual,front,04-may,left wheel,white,6,True
45765259,40,0.0,toyota,land cruiser prado,2008,jeep,yes,lpg,4.7,150000,8,automatic,4x4,04-may,left wheel,grey,0,False
45804830,9722,702.0,chevrolet,aveo,2009,hatchback,no,petrol,1.4,99500,4,manual,front,04-may,left wheel,black,8,False
45801754,29166,0.0,mercedes-benz,e 220,2009,sedan,yes,diesel,2.2,198000,4,automatic,rear,04-may,left wheel,black,8,False
45814817,6586,1055.0,toyota,highlander,2013,jeep,yes,petrol,3.5,214480,6,automatic,front,04-may,left wheel,white,12,False
45779087,16935,0.0,honda,insight,2011,sedan,yes,hybrid,1.3,155000,4,variator,front,04-may,left wheel,red,8,False
45714758,34497,0.0,lexus,is 350 c,2011,cabriolet,yes,petrol,3.5,144000,6,tiptronic,rear,02-mar,left wheel,black,8,False
45776482,65858,0.0,toyota,avalon,2017,sedan,yes,hybrid,2.5,36800,4,tiptronic,front,04-may,left wheel,black,12,False
45810398,21395,629.0,chevrolet,orlando,2015,jeep,yes,diesel,1.6,138541,4,automatic,front,04-may,left wheel,silver,4,False
45793463,7213,1282.0,chevrolet,captiva,2007,jeep,yes,diesel,2.0,71294,4,automatic,front,04-may,left wheel,white,4,False
44309251,13172,0.0,mercedes-benz,b 200 turbo,2006,hatchback,yes,petrol,2.0,161000,4,variator,front,04-may,left wheel,silver,8,True
45776065,19130,0.0,ford,fiesta,2018,hatchback,no,petrol,1.6,12800,4,automatic,front,04-may,left wheel,blue,4,False
45590039,9722,761.0,toyota,prius,2010,sedan,no,hybrid,1.8,260000,4,automatic,front,04-may,left wheel,silver,6,False
45809807,13987,640.0,chevrolet,cruze,2013,sedan,yes,diesel,2.0,184124,4,automatic,front,04-may,left wheel,black,4,False
45814019,26657,0.0,toyota,rav 4,2012,jeep,no,petrol,2.5,198400,4,automatic,4x4,04-may,left wheel,green,10,False
45732915,7840,707.0,hyundai,sonata,2011,sedan,yes,lpg,2.0,75507,4,automatic,front,04-may,left wheel,silver,4,False
45811602,862,1360.0,mercedes-benz,gl 450,2013,jeep,yes,petrol,4.6,119635,8,automatic,4x4,04-may,left wheel,silver,12,False
44240685,11604,0.0,mitsubishi,pajero,1997,jeep,no,petrol,3.5,120000,4,tiptronic,4x4,02-mar,right-hand drive,silver,2,False
45764114,6115,0.0,mercedes-benz,clk 200 kompresor,1999,sedan,yes,petrol,2.0,254000,4,manual,rear,04-may,left wheel,silver,6,False
45792590,38574,0.0,bmw,m5,2006,sedan,yes,petrol,5.0,70000,10,tiptronic,rear,04-may,left wheel,black,12,False
45806444,9565,978.0,toyota,corolla,2019,sedan,yes,petrol,1.8,6032,4,automatic,front,04-may,left wheel,blue,12,False
45609673,68994,0.0,mercedes-benz,ml 350,2012,jeep,yes,diesel,3.0,123000,6,tiptronic,4x4,04-may,left wheel,black,12,True
45803208,19914,431.0,hyundai,sonata,2016,sedan,yes,hybrid,2.0,251768,4,automatic,front,04-may,left wheel,white,4,False
45753701,8467,0.0,honda,civic,2004,hatchback,no,lpg,1.7,150000,4,variator,front,04-may,right-hand drive,golden,4,False
45773208,627,562.0,chevrolet,cruze,2015,sedan,yes,petrol,1.4,0,4,automatic,front,04-may,left wheel,silver,12,False
45654685,1333,155.0,volkswagen,passat,2015,sedan,yes,diesel,0.2,88531,4,automatic,front,04-may,left wheel,red,12,False
45793497,3600,0.0,renault,megane 5,2001,sedan,no,petrol,1.4,212000,4,manual,front,04-may,left wheel,silver,6,False
45802523,41917,694.0,hyundai,santa fe,2014,jeep,yes,diesel,2.2,188679,4,automatic,front,04-may,left wheel,white,4,False
45707464,22894,781.0,toyota,camry xle,2012,sedan,yes,hybrid,2.5,169600,4,automatic,front,04-may,left wheel,black,12,False
45814862,10036,0.0,nissan,serena,2003,minivan,no,lpg,2.0,125745,4,automatic,front,04-may,right-hand drive,white,4,False
43164853,4500,0.0,ford,mondeo,1998,goods wagon,no,diesel,1.8,123654,4,manual,front,04-may,left wheel,green,0,False
45797211,21442,707.0,hyundai,genesis,2011,coupe,yes,petrol,2.0,134000,4,automatic,front,04-may,left wheel,black,4,False
45410118,90947,0.0,toyota,land cruiser prado,2017,jeep,no,diesel,3.0,33000,6,tiptronic,4x4,04-may,left wheel,grey,12,False
45783751,31361,639.0,kia,optima,2014,sedan,yes,petrol,2.0,86000,4,automatic,front,04-may,left wheel,white,12,False
45295332,26657,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,85000,4,tiptronic,front,04-may,left wheel,white,12,False
45727133,24029,640.0,ssangyong,korando,2013,jeep,yes,diesel,2.0,115701,4,automatic,front,04-may,left wheel,orange,4,False
45816565,17876,1211.0,mercedes-benz,c 300 sport,2010,sedan,yes,petrol,3.0,11000,6,tiptronic,4x4,04-may,left wheel,white,12,False
45803095,37564,765.0,hyundai,santa fe,2015,jeep,yes,diesel,2.0,150000,4,automatic,front,04-may,left wheel,blue,4,False
45741948,30734,585.0,mercedes-benz,c 250,2013,sedan,yes,petrol,1.8,120000,4,tiptronic,rear,04-may,left wheel,white,12,False
45682228,16778,1024.0,toyota,camry,2010,sedan,no,petrol,2.5,224000,8,tiptronic,front,04-may,left wheel,white,12,False
45808987,8355,761.0,daewoo,lacetti,2010,sedan,yes,petrol,1.8,182198,4,automatic,front,04-may,left wheel,grey,4,False
45770276,11290,0.0,honda,step wagon,2005,minivan,no,lpg,2.0,162000,4,automatic,4x4,>5,right-hand drive,beige,2,False
45792457,8154,640.0,kia,optima,2013,sedan,yes,petrol,2.0,56129,4,automatic,front,04-may,left wheel,white,4,False
45801178,9377,0.0,mercedes-benz,c 200,2001,sedan,no,petrol,2.0,210000,4,manual,front,04-may,left wheel,blue,0,False
44460793,7683,0.0,mercedes-benz,ml 320,1998,jeep,yes,cng,3.2,196137,6,tiptronic,4x4,04-may,left wheel,green,5,False
45787519,2822,0.0,bmw,520,1990,sedan,no,petrol,2.0,111111,6,manual,rear,04-may,left wheel,green,2,False
45803995,21169,639.0,hyundai,tucson,2014,jeep,yes,diesel,2.0,38955,4,automatic,front,04-may,left wheel,silver,4,False
45770060,9722,0.0,mercedes-benz,e 320,2001,sedan,yes,petrol,3.2,218000,6,tiptronic,rear,04-may,left wheel,black,8,False
45792166,3293,1273.0,toyota,avalon,2015,sedan,yes,petrol,3.5,237178,6,automatic,front,04-may,left wheel,blue,12,False
45808782,14113,0.0,toyota,prius,2008,sedan,no,petrol,1.5,142400,4,automatic,front,04-may,left wheel,blue,8,False
45810086,60897,690.0,honda,civic,2016,sedan,yes,petrol,1.5,25439,4,automatic,front,04-may,left wheel,grey,4,False
45759510,18817,586.0,toyota,prius,2012,sedan,no,hybrid,1.8,60000,4,variator,front,04-may,left wheel,black,0,False
45803709,23129,639.0,hyundai,tucson,2014,jeep,yes,diesel,2.0,191826,4,automatic,front,04-may,left wheel,silver,4,False
44937817,17249,0.0,nissan,pathfinder,2005,jeep,no,petrol,4.0,272000,8,tiptronic,4x4,04-may,left wheel,white,8,False
45811568,15053,0.0,mercedes-benz,c 280,2006,sedan,yes,petrol,3.0,135000,6,tiptronic,4x4,04-may,left wheel,black,10,False
45733333,9722,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,386257,4,automatic,front,04-may,left wheel,orange,4,False
45785569,5645,0.0,volkswagen,jetta,2000,sedan,yes,petrol,2.0,129600,4,automatic,front,04-may,left wheel,black,4,False
45784566,22580,475.0,chevrolet,volt,2012,sedan,yes,plug-in hybrid,1.4,140000,4,automatic,front,04-may,left wheel,carnelian red,12,False
45808915,29489,831.0,chevrolet,aveo,2017,sedan,yes,petrol,1.6,47504,4,automatic,front,04-may,left wheel,white,4,False
45809775,57507,1017.0,honda,civic,2017,coupe,yes,petrol,2.0,16352,4,automatic,front,04-may,left wheel,silver,4,False
45504346,14113,475.0,chevrolet,cruze,2012,sedan,no,petrol,1.4,100280,4,tiptronic,front,04-may,left wheel,white,8,False
45801317,37633,402.0,kia,niro,2017,jeep,no,hybrid,1.6,65000,4,automatic,4x4,04-may,left wheel,white,12,True
45768643,48610,0.0,mercedes-benz,sprinter,2008,microbus,yes,diesel,2.2,300000,4,tiptronic,rear,04-may,left wheel,white,6,True
45730681,22894,779.0,toyota,avalon,2013,sedan,yes,hybrid,2.5,320899,4,automatic,front,04-may,left wheel,silver,12,False
45777866,8154,0.0,opel,zafira,1999,minivan,no,petrol,1.8,240000,4,manual,front,04-may,left wheel,silver,4,False
45806936,5645,0.0,mazda,demio,2005,sedan,no,petrol,1.3,169000,4,automatic,4x4,04-may,right-hand drive,beige,4,False
45488997,25000,0.0,toyota,4runner,2006,jeep,no,cng,4.0,155000,6,automatic,4x4,04-may,left wheel,black,10,False
45768862,188,831.0,hyundai,sonata,2011,sedan,yes,petrol,2.4,233938,4,automatic,front,04-may,left wheel,black,12,False
45792901,13799,0.0,toyota,prius,2008,hatchback,no,hybrid,1.5,150000,4,automatic,front,04-may,left wheel,grey,8,False
45471355,11604,761.0,toyota,prius,2010,hatchback,yes,hybrid,1.8,155126,4,automatic,front,04-may,left wheel,golden,8,False
45793537,3763,0.0,volkswagen,golf,1996,sedan,no,petrol,2.0,0,4,manual,front,04-may,left wheel,silver,0,False
45762374,10192,1869.0,buick,enclave,2019,sedan,yes,petrol,3.6,25706,6,automatic,4x4,04-may,left wheel,black,12,False
45263264,30420,0.0,volkswagen,tiguan,2013,jeep,no,petrol,2.0,74000,4,automatic,4x4,04-may,left wheel,black,12,True
45668860,11290,586.0,lexus,ct 200h,2012,hatchback,yes,hybrid,1.8,146000,4,automatic,front,04-may,left wheel,white,12,False
